student_id,course_id,activity_date,minutes_spent,lessons_completed,progress_pct,last_activity_ts,source_system
S0041,C-FIN-110,2026-02-18,70,4,40.76,2026-02-18 08:58:00,lms_canvas
S0041,C-FIN-110,2026-02-22,59,5,21.95,2026-02-22 10:48:00,lms_canvas
S0041,C-FIN-110,2026-02-24,25,4,52.42,2026-02-24 11:12:00,lms_moodle
S0041,C-FIN-110,2026-02-26,19,0,63.73,2026-02-26 21:10:00,lms_moodle
S0041,C-FIN-110,2026-03-05,22,5,82.45,2026-03-05 19:25:00,lms_canvas
S0041,C-FIN-110,2026-03-06,42,0,58.00,2026-03-06 15:46:00,lms_moodle
S0041,C-FIN-110,2026-03-10,71,2,78.06,2026-03-10 17:36:00,lms_canvas
S0041,C-FIN-110,2026-03-11,23,2,73.67,2026-03-11 12:51:00,lms_moodle
S0041,C-FIN-110,2026-03-12,71,4,55.59,2026-03-12 20:13:00,lms_moodle
S0041,C-FIN-110,2026-03-15,22,1,81.95,2026-03-15 21:00:00,lms_moodle
S0041,C-FIN-110,2026-03-16,58,1,53.33,2026-03-16 08:00:00,lms_moodle
S0041,C-FIN-110,2026-03-24,29,1,100.00,2026-03-24 20:21:00,lms_canvas
S0041,C-FIN-110,2026-03-26,12,4,98.81,2026-03-26 11:04:00,lms_moodle
S0041,C-FIN-110,2026-03-31,86,4,100.00,2026-03-31 17:40:00,lms_canvas
S0041,C-RE-201,2026-03-04,56,2,36.08,2026-03-04 12:04:00,lms_canvas
S0041,C-RE-201,2026-03-05,18,5,25.79,2026-03-05 11:16:00,lms_canvas
S0041,C-RE-201,2026-03-06,21,4,41.32,2026-03-06 18:21:00,lms_moodle
S0041,C-RE-201,2026-03-10,83,5,64.82,2026-03-10 12:10:00,lms_canvas
S0041,C-RE-201,2026-03-14,34,1,31.93,2026-03-14 10:09:00,lms_canvas
S0041,C-RE-201,2026-03-24,65,0,60.93,2026-03-24 07:08:00,lms_moodle
S0041,C-RE-201,2026-03-26,59,5,75.79,2026-03-26 15:32:00,lms_canvas
S0041,C-RE-201,2026-04-02,35,4,82.18,2026-04-02 18:45:00,lms_moodle
S0041,C-RE-201,2026-04-05,50,2,100.00,2026-04-05 16:33:00,lms_canvas
S0041,C-RE-201,2026-04-08,82,1,100.00,2026-04-08 14:45:00,lms_canvas
S0041,C-RE-201,2026-04-11,60,4,100.00,2026-04-11 14:43:00,lms_canvas
S0042,C-RE-101,2026-01-13,27,5,2.99,2026-01-13 12:28:00,lms_moodle
S0042,C-RE-101,2026-01-23,72,1,11.12,2026-01-23 15:21:00,lms_canvas
S0042,C-RE-101,2026-01-24,52,2,24.07,2026-01-24 06:38:00,lms_moodle
S0042,C-RE-101,2026-01-25,9,5,20.15,2026-01-25 21:25:00,lms_canvas
S0042,C-RE-101,2026-02-03,37,2,49.51,2026-02-03 06:55:00,lms_moodle
S0042,C-RE-101,2026-02-04,82,5,43.91,2026-02-04 11:30:00,lms_canvas
S0042,C-RE-101,2026-02-05,9,2,25.38,2026-02-05 10:45:00,lms_canvas
S0042,C-RE-101,2026-02-08,21,0,49.66,2026-02-08 09:03:00,lms_moodle
S0042,C-RE-101,2026-02-10,86,5,32.61,2026-02-10 09:54:00,lms_moodle
S0042,C-RE-101,2026-02-16,29,5,77.98,2026-02-16 06:21:00,lms_moodle
S0042,C-RE-101,2026-02-20,26,4,95.33,2026-02-20 17:33:00,lms_canvas
S0042,C-RE-101,2026-02-22,90,3,75.14,2026-02-22 07:04:00,lms_canvas
S0042,C-RE-101,2026-02-23,69,1,100.00,2026-02-23 08:11:00,lms_moodle
S0042,C-RE-101,2026-02-27,10,2,100.00,2026-02-27 22:26:00,lms_canvas
S0042,C-RE-101,2026-03-02,86,5,100.00,2026-03-02 06:19:00,lms_moodle
S0042,C-RE-101,2026-03-07,76,2,66.71,2026-03-07 20:36:00,lms_canvas
S0042,C-RE-101,2026-03-08,77,3,64.70,2026-03-08 08:11:00,lms_canvas
S0042,C-RE-101,2026-03-11,28,2,100.00,2026-03-11 06:49:00,lms_canvas
S0042,C-RE-201,2025-12-30,36,2,13.37,2025-12-30 12:47:00,lms_canvas
S0042,C-RE-201,2026-01-07,44,0,22.86,2026-01-07 15:11:00,lms_moodle
S0042,C-RE-201,2026-01-17,22,4,37.51,2026-01-17 13:53:00,lms_canvas
S0042,C-RE-201,2026-01-23,39,1,39.27,2026-01-23 15:16:00,lms_moodle
S0042,C-RE-201,2026-02-03,38,0,79.19,2026-02-03 17:22:00,lms_moodle
S0042,C-RE-201,2026-01-20,49,5,5.24,2026-01-20 15:13:00,lms_moodle
S0042,C-RE-201,2026-01-27,69,4,23.94,2026-01-27 14:05:00,lms_canvas
S0042,C-RE-201,2026-01-31,38,1,25.16,2026-01-31 07:59:00,lms_canvas
S0042,C-RE-201,2026-02-11,71,5,54.29,2026-02-11 21:08:00,lms_moodle
S0042,C-RE-201,2026-02-14,80,2,47.10,2026-02-14 18:42:00,lms_canvas
S0042,C-RE-201,2026-02-21,46,5,41.11,2026-02-21 17:55:00,lms_canvas
S0042,C-RE-201,2026-02-23,25,3,70.24,2026-02-23 16:41:00,lms_canvas
S0042,C-RE-201,2026-02-24,28,2,59.66,2026-02-24 20:34:00,lms_canvas
S0042,C-RE-201,2026-03-03,7,3,100.00,2026-03-03 20:37:00,lms_moodle
S0042,C-RE-201,2026-03-12,56,3,100.00,2026-03-12 14:46:00,lms_moodle
S0043,C-HC-210,2025-11-12,8,1,4.05,2025-11-12 15:56:00,lms_canvas
S0043,C-HC-210,2025-11-16,77,1,7.56,2025-11-16 16:50:00,lms_canvas
S0043,C-HC-210,2025-11-24,16,2,36.20,2025-11-24 10:51:00,lms_moodle
S0043,C-HC-210,2025-11-27,63,3,22.62,2025-11-27 06:42:00,lms_canvas
S0043,C-HC-210,2025-11-29,30,1,30.45,2025-11-29 08:11:00,lms_canvas
S0043,C-HC-210,2025-12-05,31,3,29.51,2025-12-05 13:09:00,lms_moodle
S0043,C-HC-210,2025-12-06,5,3,34.29,2025-12-06 09:30:00,lms_moodle
S0043,C-HC-210,2025-12-07,32,3,63.10,2025-12-07 20:45:00,lms_canvas
S0043,C-HC-210,2025-12-10,17,3,37.71,2025-12-10 10:25:00,lms_moodle
S0043,C-HC-210,2025-12-12,41,5,78.74,2025-12-12 19:38:00,lms_moodle
S0043,C-HC-210,2025-12-16,73,0,60.97,2025-12-16 06:14:00,lms_canvas
S0043,C-HC-210,2025-12-17,35,2,63.81,2025-12-17 22:52:00,lms_canvas
S0043,C-HC-210,2025-12-23,83,4,100.00,2025-12-23 08:41:00,lms_canvas
S0043,C-HC-210,2025-12-28,22,3,66.05,2025-12-28 12:19:00,lms_moodle
S0043,C-HC-210,2026-01-06,16,2,100.00,2026-01-06 11:27:00,lms_canvas
S0043,C-FIN-110,2026-02-07,64,0,3.39,2026-02-07 09:41:00,lms_moodle
S0043,C-FIN-110,2026-02-11,6,1,9.83,2026-02-11 22:24:00,lms_moodle
S0043,C-FIN-110,2026-02-15,6,3,23.08,2026-02-15 18:27:00,lms_canvas
S0043,C-FIN-110,2026-02-16,43,3,16.69,2026-02-16 09:38:00,lms_moodle
S0043,C-FIN-110,2026-02-21,69,2,40.99,2026-02-21 16:54:00,lms_moodle
S0043,C-FIN-110,2026-02-24,19,1,56.27,2026-02-24 18:55:00,lms_canvas
S0043,C-FIN-110,2026-03-01,24,0,40.18,2026-03-01 14:12:00,lms_moodle
S0043,C-FIN-110,2026-03-02,60,0,48.24,2026-03-02 07:07:00,lms_moodle
S0043,C-FIN-110,2026-03-03,63,2,28.60,2026-03-03 17:16:00,lms_moodle
S0043,C-FIN-110,2026-03-07,48,5,47.77,2026-03-07 06:34:00,lms_moodle
S0043,C-FIN-110,2026-03-10,27,2,56.55,2026-03-10 06:28:00,lms_moodle
S0043,C-FIN-110,2026-03-20,43,5,46.06,2026-03-20 09:22:00,lms_canvas
S0043,C-FIN-110,2026-03-29,73,5,93.21,2026-03-29 11:05:00,lms_canvas
S0043,C-FIN-110,2026-04-03,21,5,73.49,2026-04-03 21:27:00,lms_moodle
S0043,C-FIN-110,2025-10-30,23,4,5.91,2025-10-30 09:24:00,lms_canvas
S0043,C-FIN-110,2025-11-01,48,5,9.99,2025-11-01 19:25:00,lms_canvas
S0043,C-FIN-110,2025-11-12,28,5,22.71,2025-11-12 08:53:00,lms_moodle
S0043,C-FIN-110,2025-11-17,19,1,42.84,2025-11-17 15:39:00,lms_canvas
S0043,C-FIN-110,2025-11-20,11,2,49.37,2025-11-20 12:48:00,lms_moodle
S0043,C-FIN-110,2025-11-26,40,5,68.95,2025-11-26 11:17:00,lms_canvas
S0043,C-FIN-110,2025-11-30,82,3,93.04,2025-11-30 15:17:00,lms_canvas
S0043,C-FIN-110,2025-12-03,57,1,37.35,2025-12-03 19:42:00,lms_canvas
S0043,C-FIN-110,2025-12-06,40,2,75.07,2025-12-06 16:06:00,lms_canvas
S0043,C-FIN-110,2025-12-11,33,0,100.00,2025-12-11 13:04:00,lms_moodle
S0043,C-FIN-110,2025-12-13,82,3,100.00,2025-12-13 16:34:00,lms_moodle
S0043,C-FIN-110,2025-12-15,65,4,49.21,2025-12-15 16:20:00,lms_moodle
S0043,C-FIN-110,2025-12-19,61,1,100.00,2025-12-19 21:13:00,lms_canvas
S0043,C-FIN-110,2025-12-20,54,2,95.71,2025-12-20 08:40:00,lms_moodle
S0043,C-FIN-110,2025-12-22,76,2,64.14,2025-12-22 22:23:00,lms_moodle
S0043,C-FIN-110,2025-12-26,42,2,100.00,2025-12-26 20:01:00,lms_canvas
S0044,C-HC-210,2025-11-05,67,1,1.75,2025-11-05 10:24:00,lms_canvas
S0044,C-HC-210,2025-11-22,17,3,25.86,2025-11-22 09:36:00,lms_moodle
S0044,C-HC-210,2025-11-26,27,1,55.74,2025-11-26 18:35:00,lms_moodle
S0044,C-HC-210,2025-11-30,50,1,47.75,2025-11-30 14:20:00,lms_moodle
S0044,C-HC-210,2025-12-01,85,0,62.87,2025-12-01 16:32:00,lms_moodle
S0044,C-HC-210,2025-12-09,33,3,69.64,2025-12-09 20:18:00,lms_moodle
S0044,C-HC-210,2025-12-10,25,1,64.80,2025-12-10 06:34:00,lms_moodle
S0044,C-HC-210,2025-12-13,64,5,52.44,2025-12-13 09:24:00,lms_moodle
S0044,C-HC-210,2025-12-22,58,3,66.13,2025-12-22 06:39:00,lms_canvas
S0044,C-HC-210,2025-12-28,22,4,100.00,2025-12-28 08:38:00,lms_moodle
S0044,C-FIN-110,2025-11-25,85,3,23.69,2025-11-25 17:01:00,lms_moodle
S0044,C-FIN-110,2025-11-30,75,4,40.90,2025-11-30 11:29:00,lms_moodle
S0044,C-FIN-110,2025-12-05,35,1,38.89,2025-12-05 12:20:00,lms_canvas
S0044,C-FIN-110,2025-12-21,42,0,100.00,2025-12-21 12:36:00,lms_moodle
S0044,C-FIN-110,2025-12-24,63,1,92.33,2025-12-24 20:15:00,lms_canvas
S0044,C-RE-101,2025-12-22,54,0,0.00,2025-12-22 14:56:00,lms_canvas
S0044,C-RE-101,2025-12-24,82,5,5.96,2025-12-24 06:28:00,lms_moodle
S0044,C-RE-101,2025-12-26,12,2,10.49,2025-12-26 07:23:00,lms_moodle
S0044,C-RE-101,2025-12-29,70,5,16.09,2025-12-29 19:50:00,lms_canvas
S0044,C-RE-101,2026-01-01,18,1,26.94,2026-01-01 09:46:00,lms_canvas
S0044,C-RE-101,2026-01-06,51,3,34.70,2026-01-06 10:58:00,lms_canvas
S0044,C-RE-101,2026-01-12,66,1,32.11,2026-01-12 16:41:00,lms_canvas
S0044,C-RE-101,2026-01-17,63,5,51.56,2026-01-17 13:48:00,lms_moodle
S0044,C-RE-101,2026-01-20,48,2,68.97,2026-01-20 16:50:00,lms_moodle
S0044,C-RE-101,2026-01-21,38,4,46.52,2026-01-21 07:48:00,lms_canvas
S0044,C-RE-101,2026-01-23,23,4,50.46,2026-01-23 13:56:00,lms_moodle
S0044,C-RE-101,2026-01-24,77,2,80.11,2026-01-24 15:45:00,lms_canvas
S0044,C-RE-101,2026-01-29,77,5,61.16,2026-01-29 20:43:00,lms_moodle
S0044,C-RE-101,2026-02-01,24,5,100.00,2026-02-01 10:09:00,lms_moodle
S0044,C-RE-101,2026-02-03,54,2,97.76,2026-02-03 06:54:00,lms_canvas
S0044,C-RE-101,2026-02-05,79,2,58.35,2026-02-05 06:16:00,lms_moodle
S0044,C-RE-101,2026-02-06,70,5,100.00,2026-02-06 22:25:00,lms_moodle
S0044,C-RE-101,2026-02-11,84,1,100.00,2026-02-11 10:37:00,lms_moodle
S0044,C-RE-101,2026-02-13,71,2,93.07,2026-02-13 21:41:00,lms_canvas
S0045,C-FIN-110,2025-12-25,63,4,0.00,2025-12-25 06:53:00,lms_canvas
S0045,C-FIN-110,2025-12-29,30,2,9.31,2025-12-29 18:40:00,lms_canvas
S0045,C-FIN-110,2026-01-01,47,4,7.94,2026-01-01 08:51:00,lms_canvas
S0045,C-FIN-110,2026-01-03,62,4,18.41,2026-01-03 13:16:00,lms_canvas
S0045,C-FIN-110,2026-01-05,88,1,16.02,2026-01-05 20:11:00,lms_canvas
S0045,C-FIN-110,2026-01-06,82,2,25.25,2026-01-06 08:47:00,lms_canvas
S0045,C-FIN-110,2026-01-07,13,1,26.59,2026-01-07 07:13:00,lms_canvas
S0045,C-FIN-110,2026-01-08,36,4,35.33,2026-01-08 21:29:00,lms_canvas
S0045,C-FIN-110,2026-01-11,73,0,27.84,2026-01-11 08:12:00,lms_moodle
S0045,C-FIN-110,2026-01-13,19,3,22.17,2026-01-13 12:06:00,lms_canvas
S0045,C-FIN-110,2026-01-15,81,3,33.60,2026-01-15 06:37:00,lms_moodle
S0045,C-FIN-110,2026-01-16,19,5,61.01,2026-01-16 12:37:00,lms_moodle
S0045,C-FIN-110,2026-01-18,5,2,60.22,2026-01-18 14:31:00,lms_canvas
S0045,C-FIN-110,2026-01-24,47,4,59.00,2026-01-24 15:41:00,lms_moodle
S0045,C-FIN-110,2026-01-25,38,4,46.44,2026-01-25 14:43:00,lms_moodle
S0045,C-FIN-110,2026-02-01,85,3,46.47,2026-02-01 11:31:00,lms_canvas
S0045,C-FIN-110,2026-02-04,45,4,79.58,2026-02-04 11:11:00,lms_canvas
S0045,C-FIN-110,2026-02-05,60,5,67.59,2026-02-05 20:21:00,lms_canvas
S0045,C-FIN-110,2026-02-14,29,0,100.00,2026-02-14 12:19:00,lms_moodle
S0045,C-FIN-110,2026-02-20,45,4,100.00,2026-02-20 15:59:00,lms_canvas
S0046,C-HC-210,2026-02-14,89,1,16.51,2026-02-14 22:30:00,lms_moodle
S0046,C-HC-210,2026-02-16,39,1,34.39,2026-02-16 21:59:00,lms_moodle
S0046,C-HC-210,2026-02-24,52,1,32.25,2026-02-24 17:53:00,lms_moodle
S0046,C-HC-210,2026-03-01,62,2,46.26,2026-03-01 18:48:00,lms_moodle
S0046,C-HC-210,2026-03-15,5,3,43.31,2026-03-15 19:22:00,lms_canvas
S0046,C-HC-210,2026-03-25,63,2,50.91,2026-03-25 12:13:00,lms_moodle
S0046,C-HC-210,2026-03-26,42,2,52.37,2026-03-26 19:50:00,lms_moodle
S0046,C-HC-210,2026-03-29,46,4,100.00,2026-03-29 12:51:00,lms_canvas
S0046,C-HC-210,2026-04-03,84,4,100.00,2026-04-03 14:06:00,lms_canvas
S0046,C-RE-201,2025-12-10,67,1,3.12,2025-12-10 18:03:00,lms_canvas
S0046,C-RE-201,2025-12-18,12,5,16.85,2025-12-18 17:28:00,lms_moodle
S0046,C-RE-201,2025-12-28,19,3,25.37,2025-12-28 08:20:00,lms_moodle
S0046,C-RE-201,2026-01-01,24,1,52.31,2026-01-01 12:35:00,lms_canvas
S0046,C-RE-201,2026-01-07,61,1,49.67,2026-01-07 14:35:00,lms_moodle
S0046,C-RE-201,2026-01-14,7,1,94.14,2026-01-14 08:55:00,lms_moodle
S0046,C-RE-201,2026-01-19,51,3,100.00,2026-01-19 12:11:00,lms_moodle
S0046,C-RE-201,2026-01-21,64,1,84.55,2026-01-21 16:12:00,lms_moodle
S0046,C-RE-201,2026-01-23,37,4,100.00,2026-01-23 06:08:00,lms_canvas
S0046,C-RE-201,2026-01-26,87,3,90.88,2026-01-26 21:51:00,lms_canvas
S0046,C-RE-201,2026-02-02,72,0,100.00,2026-02-02 22:23:00,lms_canvas
S0046,C-RE-201,2026-02-03,77,3,100.00,2026-02-03 22:55:00,lms_moodle
S0047,C-HC-210,2025-12-12,14,5,7.45,2025-12-12 14:29:00,lms_moodle
S0047,C-HC-210,2025-12-13,24,5,8.30,2025-12-13 11:41:00,lms_moodle
S0047,C-HC-210,2025-12-15,63,4,17.94,2025-12-15 19:56:00,lms_canvas
S0047,C-HC-210,2025-12-18,56,4,15.88,2025-12-18 18:01:00,lms_canvas
S0047,C-HC-210,2025-12-20,33,2,22.25,2025-12-20 14:54:00,lms_canvas
S0047,C-HC-210,2025-12-26,79,5,45.64,2025-12-26 20:41:00,lms_canvas
S0047,C-HC-210,2025-12-29,78,2,58.52,2025-12-29 10:12:00,lms_canvas
S0047,C-HC-210,2026-01-06,31,2,39.53,2026-01-06 06:34:00,lms_canvas
S0047,C-HC-210,2026-01-09,21,4,54.31,2026-01-09 08:20:00,lms_moodle
S0047,C-HC-210,2026-01-11,34,5,48.20,2026-01-11 15:10:00,lms_moodle
S0047,C-HC-210,2026-01-12,39,1,100.00,2026-01-12 12:49:00,lms_moodle
S0047,C-HC-210,2026-01-13,8,1,99.19,2026-01-13 20:07:00,lms_moodle
S0047,C-HC-210,2026-01-16,8,3,100.00,2026-01-16 12:24:00,lms_canvas
S0047,C-HC-210,2026-01-17,62,3,71.93,2026-01-17 12:49:00,lms_moodle
S0047,C-HC-210,2026-01-24,80,0,55.73,2026-01-24 11:32:00,lms_canvas
S0047,C-HC-210,2026-01-26,25,1,60.80,2026-01-26 21:47:00,lms_moodle
S0047,C-HC-210,2026-01-28,45,3,70.48,2026-01-28 08:51:00,lms_moodle
S0047,C-HC-210,2026-01-29,66,2,100.00,2026-01-29 20:01:00,lms_canvas
S0047,C-HC-210,2026-02-01,53,3,99.03,2026-02-01 09:22:00,lms_moodle
S0047,C-HC-210,2026-02-04,44,0,100.00,2026-02-04 15:14:00,lms_canvas
S0047,C-RE-201,2025-10-18,65,0,0.00,2025-10-18 12:55:00,lms_moodle
S0047,C-RE-201,2025-10-19,52,4,1.83,2025-10-19 11:26:00,lms_canvas
S0047,C-RE-201,2025-10-20,27,4,5.86,2025-10-20 11:23:00,lms_canvas
S0047,C-RE-201,2025-10-26,25,0,15.96,2025-10-26 15:25:00,lms_moodle
S0047,C-RE-201,2025-10-27,38,4,14.78,2025-10-27 06:21:00,lms_canvas
S0047,C-RE-201,2025-10-29,65,0,27.17,2025-10-29 10:58:00,lms_moodle
S0047,C-RE-201,2025-11-02,10,4,26.31,2025-11-02 22:10:00,lms_canvas
S0047,C-RE-201,2025-11-04,17,0,28.85,2025-11-04 13:05:00,lms_moodle
S0047,C-RE-201,2025-11-07,13,0,58.75,2025-11-07 20:26:00,lms_moodle
S0047,C-RE-201,2025-11-17,22,4,78.57,2025-11-17 06:19:00,lms_moodle
S0047,C-RE-201,2025-11-20,65,2,41.46,2025-11-20 17:39:00,lms_canvas
S0047,C-RE-201,2025-11-23,66,3,89.91,2025-11-23 12:08:00,lms_canvas
S0047,C-RE-201,2025-11-28,70,1,100.00,2025-11-28 10:14:00,lms_canvas
S0047,C-RE-201,2025-12-03,17,5,83.15,2025-12-03 09:15:00,lms_canvas
S0047,C-RE-201,2025-12-08,37,1,100.00,2025-12-08 15:21:00,lms_moodle
S0047,C-RE-201,2025-12-12,90,4,100.00,2025-12-12 14:48:00,lms_canvas
S0047,C-RE-201,2025-12-13,46,3,97.97,2025-12-13 10:37:00,lms_canvas
S0048,C-RE-201,2026-02-07,66,2,0.00,2026-02-07 18:28:00,lms_canvas
S0048,C-RE-201,2026-02-09,63,4,3.05,2026-02-09 20:07:00,lms_moodle
S0048,C-RE-201,2026-02-10,88,4,8.54,2026-02-10 16:57:00,lms_canvas
S0048,C-RE-201,2026-02-16,37,2,23.53,2026-02-16 21:49:00,lms_moodle
S0048,C-RE-201,2026-02-17,89,0,23.36,2026-02-17 16:48:00,lms_moodle
S0048,C-RE-201,2026-02-18,13,2,20.38,2026-02-18 06:34:00,lms_canvas
S0048,C-RE-201,2026-02-19,17,1,35.40,2026-02-19 09:07:00,lms_moodle
S0048,C-RE-201,2026-02-22,21,2,24.21,2026-02-22 19:35:00,lms_canvas
S0048,C-RE-201,2026-02-27,69,1,35.90,2026-02-27 22:12:00,lms_canvas
S0048,C-RE-201,2026-03-04,33,0,34.93,2026-03-04 17:33:00,lms_canvas
S0048,C-RE-201,2026-03-09,77,4,61.50,2026-03-09 17:34:00,lms_canvas
S0048,C-RE-201,2026-03-15,72,1,62.96,2026-03-15 09:43:00,lms_canvas
S0048,C-RE-201,2026-03-19,86,5,100.00,2026-03-19 13:53:00,lms_canvas
S0048,C-RE-201,2026-03-29,74,4,92.40,2026-03-29 12:17:00,lms_canvas
S0048,C-RE-201,2026-04-02,56,2,96.10,2026-04-02 22:26:00,lms_moodle
S0048,C-RE-201,2026-04-05,64,2,72.52,2026-04-05 15:00:00,lms_canvas
S0048,C-RE-201,2026-04-07,37,5,100.00,2026-04-07 15:13:00,lms_canvas
S0049,C-RE-101,2026-01-02,25,1,14.26,2026-01-02 11:41:00,lms_moodle
S0049,C-RE-101,2026-01-03,55,4,12.48,2026-01-03 17:04:00,lms_canvas
S0049,C-RE-101,2026-01-20,40,1,72.42,2026-01-20 09:46:00,lms_canvas
S0049,C-RE-101,2026-01-24,31,3,38.54,2026-01-24 14:48:00,lms_moodle
S0049,C-RE-101,2026-02-11,6,5,59.26,2026-02-11 15:33:00,lms_canvas
S0049,C-RE-101,2026-02-15,85,4,100.00,2026-02-15 20:19:00,lms_canvas
S0049,C-FIN-110,2026-01-18,71,0,2.35,2026-01-18 17:15:00,lms_moodle
S0049,C-FIN-110,2026-01-20,60,3,4.45,2026-01-20 09:55:00,lms_moodle
S0049,C-FIN-110,2026-01-23,40,2,15.96,2026-01-23 16:26:00,lms_moodle
S0049,C-FIN-110,2026-01-25,50,0,9.23,2026-01-25 21:15:00,lms_moodle
S0049,C-FIN-110,2026-01-26,33,4,18.68,2026-01-26 14:06:00,lms_moodle
S0049,C-FIN-110,2026-01-30,76,4,37.45,2026-01-30 18:38:00,lms_moodle
S0049,C-FIN-110,2026-02-01,10,4,19.45,2026-02-01 09:36:00,lms_canvas
S0049,C-FIN-110,2026-02-02,20,1,29.26,2026-02-02 19:52:00,lms_moodle
S0049,C-FIN-110,2026-02-03,10,2,41.30,2026-02-03 20:54:00,lms_moodle
S0049,C-FIN-110,2026-02-06,78,4,22.57,2026-02-06 18:52:00,lms_moodle
S0049,C-FIN-110,2026-02-09,90,0,34.37,2026-02-09 11:01:00,lms_moodle
S0049,C-FIN-110,2026-02-12,17,2,76.72,2026-02-12 06:46:00,lms_moodle
S0049,C-FIN-110,2026-02-14,37,2,76.47,2026-02-14 17:22:00,lms_canvas
S0049,C-FIN-110,2026-02-16,40,3,79.59,2026-02-16 16:29:00,lms_moodle
S0049,C-FIN-110,2026-02-22,25,1,78.33,2026-02-22 16:47:00,lms_moodle
S0049,C-FIN-110,2026-02-25,49,1,100.00,2026-02-25 08:21:00,lms_moodle
S0049,C-FIN-110,2026-03-03,83,4,100.00,2026-03-03 13:20:00,lms_moodle
S0049,C-FIN-110,2026-03-05,17,5,56.68,2026-03-05 18:20:00,lms_moodle
S0049,C-FIN-110,2026-03-13,86,1,100.00,2026-03-13 12:16:00,lms_moodle
S0049,C-HC-210,2026-01-09,76,2,2.51,2026-01-09 11:25:00,lms_canvas
S0049,C-HC-210,2026-01-15,30,0,8.27,2026-01-15 18:54:00,lms_moodle
S0049,C-HC-210,2026-01-18,23,5,16.80,2026-01-18 17:25:00,lms_canvas
S0049,C-HC-210,2026-01-20,54,0,32.28,2026-01-20 15:39:00,lms_canvas
S0049,C-HC-210,2026-01-27,46,1,35.82,2026-01-27 07:15:00,lms_canvas
S0049,C-HC-210,2026-01-28,90,2,21.05,2026-01-28 13:53:00,lms_canvas
S0049,C-HC-210,2026-01-29,36,1,39.49,2026-01-29 12:09:00,lms_canvas
S0049,C-HC-210,2026-01-31,42,1,67.37,2026-01-31 21:53:00,lms_moodle
S0049,C-HC-210,2026-02-05,58,4,58.87,2026-02-05 12:26:00,lms_canvas
S0049,C-HC-210,2026-02-09,71,4,57.58,2026-02-09 18:47:00,lms_moodle
S0049,C-HC-210,2026-02-14,51,2,68.92,2026-02-14 17:57:00,lms_canvas
S0049,C-HC-210,2026-02-18,45,4,70.28,2026-02-18 10:20:00,lms_canvas
S0049,C-HC-210,2026-02-21,73,4,55.33,2026-02-21 22:45:00,lms_moodle
S0049,C-HC-210,2026-02-25,73,2,58.06,2026-02-25 13:46:00,lms_moodle
S0049,C-HC-210,2026-02-28,87,4,100.00,2026-02-28 13:29:00,lms_moodle
S0049,C-HC-210,2026-03-03,78,0,100.00,2026-03-03 20:31:00,lms_moodle
S0050,C-FIN-110,2025-11-25,49,3,2.74,2025-11-25 10:04:00,lms_moodle
S0050,C-FIN-110,2025-11-27,13,5,4.66,2025-11-27 14:57:00,lms_canvas
S0050,C-FIN-110,2025-12-04,81,3,18.62,2025-12-04 10:25:00,lms_canvas
S0050,C-FIN-110,2025-12-22,89,3,45.35,2025-12-22 15:21:00,lms_canvas
S0050,C-FIN-110,2025-12-29,77,4,100.00,2025-12-29 10:49:00,lms_moodle
S0050,C-FIN-110,2026-01-04,5,4,45.34,2026-01-04 17:37:00,lms_canvas
S0050,C-FIN-110,2026-01-20,14,4,64.25,2026-01-20 19:46:00,lms_canvas
S0051,C-HC-210,2026-01-23,20,2,1.18,2026-01-23 18:36:00,lms_moodle
S0051,C-HC-210,2026-02-02,57,3,26.32,2026-02-02 10:54:00,lms_moodle
S0051,C-HC-210,2026-02-06,28,0,24.34,2026-02-06 11:45:00,lms_moodle
S0051,C-HC-210,2026-02-22,37,3,36.63,2026-02-22 14:25:00,lms_canvas
S0051,C-HC-210,2026-03-01,34,2,100.00,2026-03-01 08:21:00,lms_moodle
S0051,C-HC-210,2026-03-04,17,4,62.14,2026-03-04 07:35:00,lms_canvas
S0051,C-HC-210,2026-03-09,52,0,61.50,2026-03-09 22:00:00,lms_canvas
S0051,C-HC-210,2026-03-11,46,3,77.40,2026-03-11 17:54:00,lms_canvas
S0051,C-HC-210,2026-03-12,27,1,100.00,2026-03-12 21:11:00,lms_canvas
S0051,C-HC-210,2026-03-16,49,0,100.00,2026-03-16 10:38:00,lms_moodle
S0051,C-HC-210,2026-03-18,78,1,100.00,2026-03-18 11:32:00,lms_canvas
S0051,C-RE-101,2025-12-06,82,1,2.99,2025-12-06 16:29:00,lms_moodle
S0051,C-RE-101,2025-12-07,62,0,4.67,2025-12-07 08:21:00,lms_canvas
S0051,C-RE-101,2025-12-11,51,1,8.87,2025-12-11 21:12:00,lms_moodle
S0051,C-RE-101,2025-12-12,10,2,7.82,2025-12-12 21:51:00,lms_canvas
S0051,C-RE-101,2025-12-15,71,0,23.27,2025-12-15 16:58:00,lms_moodle
S0051,C-RE-101,2025-12-16,74,5,15.42,2025-12-16 16:08:00,lms_moodle
S0051,C-RE-101,2025-12-17,30,2,34.66,2025-12-17 19:25:00,lms_moodle
S0051,C-RE-101,2025-12-23,53,0,35.66,2025-12-23 21:06:00,lms_moodle
S0051,C-RE-101,2025-12-24,76,3,42.17,2025-12-24 15:31:00,lms_moodle
S0051,C-RE-101,2025-12-27,12,4,58.58,2025-12-27 12:05:00,lms_moodle
